"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","86743","3.1 Verify ""Re-Distribute"" for ""Past Due"" cases","Auto-Disposition","Fri May 23 21:14:16 UTC 2025","failed","Fri May 23 21:15:43 UTC 2025","","3. Verify ""Re-Distribute Case Review Dates"" functionality","",""
"","20003","5. Add an Item with disabled non required / required fields & check if those are shown up on Item Edit page after enabling","","Fri May 23 21:26:27 UTC 2025","passed","Fri May 23 21:26:47 UTC 2025","","Edit Item","",""
"","2","2. Item with all fields - Disposed Status","","Fri May 23 21:14:21 UTC 2025","broken","Fri May 23 21:14:21 UTC 2025","","Import Items","",""
"","0","1.3 Org Admin-- minimum case fields -- redirect to Add Item page","Add Case","Fri May 23 21:15:04 UTC 2025","skipped","Fri May 23 21:15:04 UTC 2025","","1. --- No Case Number formatting in Org/Office, AutoDispo ON","",""
"","720","I.U_1 Import and verify User with all fields","","Fri May 23 21:15:40 UTC 2025","failed","Fri May 23 21:15:41 UTC 2025","","Import Users","",""
"","98811","7.1 verify all values are properly saved to the custom form -single user in custom User/User Group field","Add Case","Fri May 23 21:20:21 UTC 2025","passed","Fri May 23 21:22:00 UTC 2025","","7. --- with required Custom Form filled out, all required fields on Form","",""
"","20765","1.2. Optional fields disabled -- First & Last Name populated -- redirect to Add Person page again","Add Person","Fri May 23 21:41:34 UTC 2025","passed","Fri May 23 21:41:55 UTC 2025","","1. Org Admin","",""
"","0","I.C_5 Case Import - Precheck Only","","Fri May 23 21:14:04 UTC 2025","skipped","Fri May 23 21:14:04 UTC 2025","","Import Cases","",""
"","19911","4.3 verify Org Default Case Number Prefix and Org Formatting pattern, before and after page reload","Add Case","Fri May 23 21:18:35 UTC 2025","passed","Fri May 23 21:18:55 UTC 2025","","4. --- with Default Case Number in Org ","",""
"","561","2.1 Cancelling warning keeps user logged in on other machine","Login page","Fri May 23 21:15:03 UTC 2025","failed","Fri May 23 21:15:03 UTC 2025","","2. Warning that user is logged in on other browser or device","",""
"","78845","2.2 verify Org Case Number Format with custom validation message","Add Case","Fri May 23 21:15:32 UTC 2025","failed","Fri May 23 21:16:51 UTC 2025","","2. --- with Case Number formatting in Org, AutoDispo OFF ","",""
"","723","7 Validation messages for wrongly formatted values","","Fri May 23 21:15:11 UTC 2025","failed","Fri May 23 21:15:11 UTC 2025","","Import Notes","",""
